daily_vaccinations,daily_vaccinations_per_million,Cluster
19269.0,3750.0,1
19521.0,3799.0,1
19772.0,3847.0,1
20023.0,3896.0,1
20274.0,3945.0,1
20526.0,3994.0,1
20817.0,4051.0,1
21109.0,4108.0,1
21400.0,4164.0,1
21692.0,4221.0,1
21984.0,4278.0,1
22275.0,4334.0,1
22567.0,4391.0,1
23545.0,4582.0,1
24523.0,4772.0,1
25502.0,4962.0,1
26480.0,5153.0,1
27458.0,5343.0,1
28436.0,5533.0,0
29415.0,5724.0,0
28800.0,5604.0,0
28185.0,5484.0,0
27570.0,5365.0,0
26955.0,5245.0,1
26340.0,5125.0,1
25725.0,5006.0,1
25110.0,4886.0,1
25110.0,4886.0,1
27416.0,5335.0,1
29721.0,5783.0,0
32027.0,6232.0,0
34332.0,6681.0,0
36638.0,7129.0,0
38943.0,7578.0,0
40343.0,7850.0,0
39437.0,7674.0,0
38530.0,7497.0,0
37624.0,7321.0,0
36718.0,7145.0,0
35812.0,6969.0,0
34906.0,6792.0,0
33143.0,6449.0,0
31380.0,6106.0,0
29617.0,5763.0,0
27853.0,5420.0,0
26090.0,5077.0,1
24327.0,4734.0,1
22564.0,4391.0,1
22564.0,4391.0,1
21944.0,4270.0,1
21324.0,4149.0,1
20705.0,4029.0,1
20085.0,3908.0,1
19465.0,3788.0,1
18846.0,3667.0,1
17284.0,3363.0,1
16341.0,3180.0,1
15399.0,2996.0,1
14457.0,2813.0,1
13515.0,2630.0,1
12572.0,2446.0,1
11630.0,2263.0,1
11486.0,2235.0,1
11343.0,2207.0,1
11199.0,2179.0,1
11055.0,2151.0,1
10912.0,2123.0,1
10768.0,2095.0,1
10624.0,2067.0,1
10624.0,2067.0,1
14012.0,2727.0,1
17399.0,3386.0,1
20786.0,4045.0,1
24173.0,4704.0,1
27560.0,5363.0,0
30947.0,6022.0,0
41908.0,8155.0,0
49483.0,9629.0,0
57057.0,11103.0,0
64632.0,12577.0,0
72206.0,14050.0,0
79780.0,15524.0,0
87355.0,16998.0,0
77113.0,15005.0,0
66870.0,13012.0,0
56628.0,11019.0,0
46386.0,9026.0,0
36144.0,7033.0,0
25902.0,5040.0,1
15659.0,3047.0,1
15659.0,3047.0,1
15659.0,3047.0,1
15659.0,3047.0,1
15659.0,3047.0,1
15659.0,3047.0,1
15659.0,3047.0,1
15659.0,3047.0,1
17599.0,3425.0,1
19538.0,3802.0,1
21478.0,4179.0,1
23417.0,4557.0,1
25356.0,4934.0,1
27296.0,5311.0,1
29235.0,5689.0,0
28831.0,5610.0,0
28428.0,5532.0,0
28024.0,5453.0,0
27621.0,5375.0,0
27217.0,5296.0,1
26813.0,5217.0,1
26410.0,5139.0,1
27647.0,5380.0,0
28884.0,5620.0,0
30121.0,5861.0,0
31358.0,6102.0,0
32595.0,6343.0,0
33832.0,6583.0,0
35069.0,6824.0,0
34854.0,6782.0,0
34640.0,6741.0,0
34425.0,6699.0,0
34211.0,6657.0,0
33996.0,6615.0,0
33782.0,6574.0,0
33567.0,6532.0,0
33567.0,6532.0,0
33567.0,6532.0,0
37100.0,7219.0,0
40632.0,7907.0,0
44165.0,8594.0,0
47697.0,9281.0,0
51230.0,9969.0,0
54727.0,10649.0,0
58224.0,11330.0,0
58188.0,11323.0,0
58153.0,11316.0,0
58117.0,11309.0,0
58082.0,11302.0,0
58046.0,11295.0,0
56245.0,10945.0,0
54445.0,10594.0,0
52644.0,10244.0,0
50843.0,9893.0,0
49043.0,9543.0,0
47242.0,9193.0,0
45441.0,8842.0,0
42292.0,8230.0,0
39144.0,7617.0,0
35995.0,7004.0,0
32846.0,6391.0,0
29697.0,5779.0,0
26548.0,5166.0,1
23400.0,4553.0,1
23338.0,4541.0,1
23277.0,4529.0,1
23216.0,4518.0,1
23155.0,4506.0,1
23093.0,4494.0,1
23032.0,4482.0,1
22971.0,4470.0,1
23839.0,4639.0,1
24708.0,4808.0,1
25577.0,4977.0,1
26445.0,5146.0,1
27314.0,5315.0,1
28182.0,5484.0,0
29051.0,5653.0,0
29420.0,5725.0,0
29789.0,5797.0,0
30158.0,5868.0,0
30526.0,5940.0,0
30895.0,6012.0,0
31264.0,6084.0,0
31633.0,6155.0,0
31633.0,6155.0,0
31633.0,6155.0,0
31633.0,6155.0,0
31633.0,6155.0,0
31633.0,6155.0,0
31633.0,6155.0,0
31633.0,6155.0,0
30577.0,5950.0,0
29520.0,5744.0,0
28464.0,5539.0,0
27408.0,5333.0,1
26351.0,5128.0,1
25295.0,4922.0,1
24238.0,4716.0,1
23655.0,4603.0,1
23072.0,4490.0,1
22489.0,4376.0,1
21906.0,4263.0,1
21323.0,4149.0,1
20740.0,4036.0,1
20157.0,3922.0,1
20465.0,3982.0,1
20773.0,4042.0,1
21082.0,4102.0,1
21390.0,4162.0,1
21698.0,4222.0,1
22006.0,4282.0,1
22315.0,4342.0,1
21243.0,4134.0,1
20172.0,3925.0,1
19100.0,3717.0,1
18029.0,3508.0,1
16958.0,3300.0,1
15886.0,3091.0,1
14815.0,2883.0,1
14413.0,2805.0,1
14012.0,2727.0,1
13611.0,2649.0,1
13209.0,2570.0,1
12808.0,2492.0,1
12407.0,2414.0,1
12005.0,2336.0,1
12881.0,2506.0,1
13757.0,2677.0,1
14632.0,2847.0,1
15508.0,3018.0,1
16384.0,3188.0,1
17259.0,3358.0,1
18135.0,3529.0,1
19671.0,3828.0,1
21206.0,4126.0,1
22742.0,4425.0,1
24278.0,4724.0,1
25814.0,5023.0,1
27349.0,5322.0,1
28885.0,5621.0,0
28885.0,5621.0,0
28956.0,5635.0,0
29028.0,5649.0,0
29099.0,5662.0,0
29170.0,5676.0,0
29241.0,5690.0,0
29312.0,5704.0,0
27707.0,5391.0,0
26031.0,5065.0,1
24355.0,4739.0,1
22679.0,4413.0,1
21003.0,4087.0,1
19326.0,3761.0,1
17650.0,3434.0,1
17916.0,3486.0,1
18182.0,3538.0,1
18448.0,3590.0,1
18714.0,3642.0,1
18980.0,3693.0,1
19245.0,3745.0,1
19511.0,3797.0,1
19351.0,3765.0,1
19190.0,3734.0,1
19029.0,3703.0,1
18868.0,3671.0,1
18708.0,3640.0,1
18547.0,3609.0,1
18386.0,3578.0,1
17351.0,3376.0,1
16316.0,3175.0,1
15281.0,2974.0,1
14246.0,2772.0,1
13210.0,2571.0,1
12175.0,2369.0,1
11140.0,2168.0,1
11140.0,2168.0,1
11479.0,2234.0,1
11817.0,2299.0,1
12156.0,2365.0,1
12494.0,2431.0,1
12833.0,2497.0,1
13171.0,2563.0,1
13680.0,2662.0,1
13850.0,2695.0,1
14020.0,2728.0,1
14190.0,2761.0,1
14360.0,2794.0,1
14530.0,2827.0,1
14700.0,2860.0,1
15607.0,3037.0,1
16514.0,3213.0,1
17422.0,3390.0,1
18329.0,3567.0,1
19236.0,3743.0,1
20143.0,3920.0,1
21051.0,4096.0,1
26309.0,5119.0,1
31567.0,6143.0,0
36825.0,7166.0,0
42083.0,8189.0,0
47341.0,9212.0,0
52599.0,10235.0,0
57857.0,11258.0,0
57325.0,11155.0,0
56793.0,11051.0,0
56260.0,10948.0,0
55728.0,10844.0,0
55196.0,10741.0,0
54664.0,10637.0,0
54132.0,10533.0,0
51149.0,9953.0,0
48167.0,9373.0,0
45184.0,8792.0,0
42201.0,8212.0,0
39218.0,7631.0,0
36235.0,7051.0,0
33253.0,6471.0,0
32747.0,6372.0,0
32242.0,6274.0,0
31737.0,6176.0,0
31231.0,6077.0,0
30726.0,5979.0,0
30221.0,5881.0,0
29716.0,5782.0,0
29541.0,5748.0,0
29366.0,5714.0,0
29192.0,5680.0,0
29017.0,5646.0,0
28843.0,5613.0,0
28668.0,5578.0,0
28494.0,5545.0,0
28494.0,5545.0,0
27947.0,5438.0,0
27401.0,5332.0,1
26854.0,5225.0,1
26308.0,5119.0,1
25762.0,5013.0,1
25215.0,4907.0,1
,,1
412.0,15.0,1
412.0,15.0,1
412.0,15.0,1
412.0,15.0,1
412.0,15.0,1
415.0,15.0,1
418.0,15.0,1
564.0,21.0,1
1140.0,42.0,1
1300.0,48.0,1
1460.0,54.0,1
1621.0,60.0,1
1778.0,66.0,1
1751.0,65.0,1
1869.0,69.0,1
1473.0,54.0,1
1490.0,55.0,1
1510.0,56.0,1
1538.0,57.0,1
1386.0,51.0,1
1364.0,50.0,1
1233.0,46.0,1
1253.0,46.0,1
1253.0,46.0,1
1237.0,46.0,1
1318.0,49.0,1
1322.0,49.0,1
1380.0,51.0,1
1613.0,60.0,1
1752.0,65.0,1
1884.0,70.0,1
2020.0,75.0,1
2082.0,77.0,1
2250.0,83.0,1
2201.0,81.0,1
1797.0,66.0,1
1622.0,60.0,1
1478.0,55.0,1
2225.0,82.0,1
2647.0,98.0,1
2743.0,101.0,1
3416.0,126.0,1
4088.0,151.0,1
4559.0,169.0,1
4885.0,181.0,1
4440.0,164.0,1
3863.0,143.0,1
3711.0,137.0,1
3506.0,130.0,1
3302.0,122.0,1
3098.0,115.0,1
3116.0,115.0,1
3046.0,113.0,1
3384.0,125.0,1
3437.0,127.0,1
3059.0,113.0,1
3468.0,128.0,1
3903.0,144.0,1
4456.0,165.0,1
5116.0,189.0,1
5965.0,220.0,1
6329.0,234.0,1
6965.0,257.0,1
8192.0,303.0,1
9294.0,344.0,1
10677.0,395.0,1
12387.0,458.0,1
13334.0,493.0,1
14209.0,525.0,1
14088.0,521.0,1
13928.0,515.0,1
13578.0,502.0,1
11471.0,424.0,1
9393.0,347.0,1
9815.0,363.0,1
10165.0,376.0,1
10431.0,386.0,1
12212.0,451.0,1
14078.0,520.0,1
17592.0,650.0,1
20850.0,771.0,1
21725.0,803.0,1
21777.0,805.0,1
21585.0,798.0,1
18576.0,687.0,1
17302.0,640.0,1
15661.0,579.0,1
12614.0,466.0,1
9592.0,355.0,1
7802.0,288.0,1
7186.0,266.0,1
6763.0,250.0,1
6182.0,229.0,1
5629.0,208.0,1
6405.0,237.0,1
7634.0,282.0,1
8813.0,326.0,1
9351.0,346.0,1
11731.0,434.0,1
12683.0,469.0,1
13623.0,504.0,1
13530.0,500.0,1
13278.0,491.0,1
12855.0,475.0,1
12578.0,465.0,1
11324.0,419.0,1
9789.0,362.0,1
7907.0,292.0,1
6683.0,247.0,1
5424.0,200.0,1
4770.0,176.0,1
5489.0,203.0,1
4375.0,162.0,1
3505.0,130.0,1
2938.0,109.0,1
2617.0,97.0,1
2492.0,92.0,1
2538.0,94.0,1
1707.0,63.0,1
1956.0,72.0,1
2828.0,105.0,1
4182.0,155.0,1
5747.0,212.0,1
7039.0,260.0,1
7746.0,286.0,1
7966.0,294.0,1
9368.0,346.0,1
9739.0,360.0,1
9589.0,354.0,1
10033.0,371.0,1
8819.0,326.0,1
8188.0,303.0,1
8045.0,297.0,1
6619.0,245.0,1
5904.0,218.0,1
5653.0,209.0,1
4715.0,174.0,1
5561.0,206.0,1
5875.0,217.0,1
5834.0,216.0,1
6314.0,233.0,1
5640.0,208.0,1
5361.0,198.0,1
4939.0,183.0,1
4731.0,175.0,1
5352.0,198.0,1
5266.0,195.0,1
5423.0,200.0,1
7609.0,281.0,1
8975.0,332.0,1
10267.0,380.0,1
11880.0,439.0,1
12297.0,455.0,1
12634.0,467.0,1
17672.0,653.0,1
19879.0,735.0,1
20294.0,750.0,1
18663.0,690.0,1
18570.0,686.0,1
17624.0,651.0,1
17760.0,656.0,1
14036.0,519.0,1
11826.0,437.0,1
11088.0,410.0,1
12228.0,452.0,1
11042.0,408.0,1
11179.0,413.0,1
11378.0,421.0,1
11560.0,427.0,1
9289.0,343.0,1
8367.0,309.0,1
8217.0,304.0,1
7637.0,282.0,1
7509.0,278.0,1
6907.0,255.0,1
5939.0,220.0,1
6712.0,248.0,1
6357.0,235.0,1
5418.0,200.0,1
5970.0,221.0,1
6436.0,238.0,1
7374.0,273.0,1
9382.0,347.0,1
10975.0,406.0,1
12750.0,471.0,1
14576.0,539.0,1
15827.0,585.0,1
16434.0,607.0,1
16589.0,613.0,1
15139.0,560.0,1
13141.0,486.0,1
11089.0,410.0,1
9037.0,334.0,1
11879.0,439.0,1
15426.0,570.0,1
14997.0,554.0,1
16192.0,599.0,1
22624.0,836.0,1
28609.0,1057.0,1
33099.0,1223.0,1
33026.0,1221.0,1
31274.0,1156.0,1
32350.0,1196.0,1
33301.0,1231.0,1
30918.0,1143.0,1
29143.0,1077.0,1
29156.0,1078.0,1
29718.0,1098.0,1
29585.0,1094.0,1
29590.0,1094.0,1
32312.0,1194.0,1
35033.0,1295.0,1
38427.0,1420.0,1
42558.0,1573.0,1
42017.0,1553.0,1
43199.0,1597.0,1
44604.0,1649.0,1
43182.0,1596.0,1
58383.0,2158.0,1
52909.0,1956.0,1
46404.0,1715.0,1
43606.0,1612.0,1
41459.0,1532.0,1
40553.0,1499.0,1
41401.0,1530.0,1
25627.0,947.0,1
29695.0,1098.0,1
33764.0,1248.0,1
35917.0,1328.0,1
38069.0,1407.0,1
40222.0,1487.0,1
38305.0,1416.0,1
37137.0,1373.0,1
35968.0,1330.0,1
34799.0,1286.0,1
33043.0,1221.0,1
31286.0,1156.0,1
30127.0,1114.0,1
28969.0,1071.0,1
27062.0,1000.0,1
25156.0,930.0,1
23991.0,887.0,1
25330.0,936.0,1
26669.0,986.0,1
28299.0,1046.0,1
29930.0,1106.0,1
31560.0,1167.0,1
33190.0,1227.0,1
33683.0,1245.0,1
34175.0,1263.0,1
34668.0,1281.0,1
34271.0,1267.0,1
33875.0,1252.0,1
37438.0,1384.0,1
41001.0,1516.0,1
44961.0,1662.0,1
48921.0,1808.0,1
52881.0,1955.0,1
52801.0,1952.0,1
52721.0,1949.0,1
48682.0,1799.0,1
44642.0,1650.0,1
40603.0,1501.0,1
36563.0,1352.0,1
32523.0,1202.0,1
32523.0,1202.0,1
32523.0,1202.0,1
32523.0,1202.0,1
32523.0,1202.0,1
32523.0,1202.0,1
32523.0,1202.0,1
32523.0,1202.0,1
32523.0,1202.0,1
32523.0,1202.0,1
32523.0,1202.0,1
32523.0,1202.0,1
32523.0,1202.0,1
32523.0,1202.0,1
32523.0,1202.0,1
33662.0,1244.0,1
34801.0,1286.0,1
35939.0,1328.0,1
37078.0,1371.0,1
38216.0,1413.0,1
39355.0,1455.0,1
40494.0,1497.0,1
52010.0,1922.0,1
63525.0,2348.0,1
75041.0,2774.0,1
86557.0,3199.0,1
98073.0,3625.0,1
109589.0,4051.0,1
121105.0,4476.0,1
121105.0,4476.0,1
121105.0,4476.0,1
121105.0,4476.0,1
121105.0,4476.0,1
121105.0,4476.0,1
121105.0,4476.0,1
121105.0,4476.0,1
121105.0,4476.0,1
121105.0,4476.0,1
121105.0,4476.0,1
121105.0,4476.0,1
121105.0,4476.0,1
119128.0,4403.0,1
103480.0,3825.0,1
87831.0,3247.0,1
73840.0,2729.0,1
59894.0,2214.0,1
46003.0,1700.0,1
32293.0,1194.0,1
19882.0,735.0,1
20404.0,754.0,1
20926.0,774.0,1
19790.0,732.0,1
18610.0,688.0,1
17374.0,642.0,1
15957.0,590.0,1
14152.0,523.0,1
13087.0,484.0,1
12021.0,444.0,1
10956.0,405.0,1
10513.0,389.0,1
10071.0,372.0,1
9629.0,356.0,1
10252.0,379.0,1
10875.0,402.0,1
11498.0,425.0,1
12121.0,448.0,1
12121.0,448.0,1
12121.0,448.0,1
19758.0,730.0,1
27394.0,1013.0,1
35031.0,1295.0,1
42668.0,1577.0,1
50304.0,1859.0,1
57941.0,2142.0,1
65578.0,2424.0,1
65578.0,2424.0,1
65578.0,2424.0,1
65578.0,2424.0,1
65578.0,2424.0,1
65578.0,2424.0,1
65578.0,2424.0,1
65578.0,2424.0,1
65578.0,2424.0,1
71832.0,2655.0,1
78086.0,2886.0,1
84340.0,3118.0,1
90594.0,3349.0,1
96848.0,3580.0,1
103102.0,3811.0,1
109356.0,4042.0,1
109356.0,4042.0,1
109356.0,4042.0,1
98260.0,3632.0,1
87164.0,3222.0,1
76068.0,2812.0,1
64972.0,2402.0,1
53876.0,1991.0,1
42780.0,1581.0,1
31684.0,1171.0,1
31684.0,1171.0,1
31684.0,1171.0,1
31684.0,1171.0,1
31684.0,1171.0,1
31684.0,1171.0,1
31684.0,1171.0,1
33713.0,1246.0,1
35743.0,1321.0,1
37773.0,1396.0,1
34351.0,1270.0,1
30928.0,1143.0,1
27506.0,1017.0,1
24084.0,890.0,1
18632.0,689.0,1
13180.0,487.0,1
8928.0,330.0,1
10126.0,374.0,1
11325.0,419.0,1
12524.0,463.0,1
13723.0,507.0,1
14922.0,552.0,1
16121.0,596.0,1
16121.0,596.0,1
16121.0,596.0,1
16121.0,596.0,1
16121.0,596.0,1
16121.0,596.0,1
16121.0,596.0,1
,,1
1105.0,271.0,1
1105.0,271.0,1
1105.0,271.0,1
1105.0,271.0,1
1036.0,254.0,1
989.0,242.0,1
1334.0,327.0,1
1662.0,407.0,1
2130.0,522.0,1
2689.0,659.0,1
2693.0,660.0,1
2748.0,673.0,1
2802.0,686.0,1
2479.0,607.0,1
2485.0,609.0,1
2364.0,579.0,1
2272.0,557.0,1
2510.0,615.0,1
2747.0,673.0,1
2984.0,731.0,1
3329.0,816.0,1
3343.0,819.0,1
3346.0,820.0,1
2960.0,725.0,1
2800.0,686.0,1
2640.0,647.0,1
2598.0,637.0,1
2448.0,600.0,1
2299.0,563.0,1
2150.0,527.0,1
2097.0,514.0,1
2045.0,501.0,1
1992.0,488.0,1
1920.0,470.0,1
1848.0,453.0,1
2573.0,630.0,1
2406.0,589.0,1
2411.0,591.0,1
2415.0,592.0,1
2420.0,593.0,1
2326.0,570.0,1
2794.0,685.0,1
2467.0,604.0,1
2555.0,626.0,1
2643.0,648.0,1
2731.0,669.0,1
2819.0,691.0,1
3657.0,896.0,1
3932.0,963.0,1
4207.0,1031.0,1
4782.0,1172.0,1
5356.0,1312.0,1
5931.0,1453.0,1
6506.0,1594.0,1
6757.0,1655.0,1
7009.0,1717.0,1
7435.0,1822.0,1
7252.0,1777.0,1
7069.0,1732.0,1
6886.0,1687.0,1
6703.0,1642.0,1
6800.0,1666.0,1
6897.0,1690.0,1
6819.0,1671.0,1
6977.0,1709.0,1
7135.0,1748.0,1
7293.0,1787.0,1
7451.0,1825.0,1
7349.0,1800.0,1
7248.0,1776.0,1
7146.0,1751.0,1
7593.0,1860.0,1
8072.0,1978.0,1
8551.0,2095.0,1
9031.0,2213.0,1
9063.0,2220.0,1
9096.0,2229.0,1
9128.0,2236.0,1
9161.0,2244.0,1
9070.0,2222.0,1
8979.0,2200.0,1
8888.0,2178.0,1
8511.0,2085.0,1
8134.0,1993.0,1
7757.0,1900.0,1
7380.0,1808.0,1
7138.0,1749.0,1
6895.0,1689.0,1
7872.0,1929.0,1
9136.0,2238.0,1
10400.0,2548.0,1
12599.0,3087.0,1
14338.0,3513.0,1
13882.0,3401.0,1
13425.0,3289.0,1
11376.0,2787.0,1
9326.0,2285.0,1
8130.0,1992.0,1
6431.0,1576.0,1
6953.0,1703.0,1
9027.0,2212.0,1
9116.0,2233.0,1
9997.0,2449.0,1
11287.0,2765.0,1
12015.0,2944.0,1
14343.0,3514.0,1
15151.0,3712.0,1
15333.0,3757.0,1
15050.0,3687.0,1
14666.0,3593.0,1
14791.0,3624.0,1
15543.0,3808.0,1
14721.0,3607.0,1
14055.0,3443.0,1
13515.0,3311.0,1
14581.0,3572.0,1
14384.0,3524.0,1
14861.0,3641.0,1
14218.0,3483.0,1
17978.0,4405.0,1
18700.0,4581.0,1
17387.0,4260.0,1
16177.0,3963.0,1
17544.0,4298.0,1
18773.0,4599.0,1
21906.0,5367.0,0
21854.0,5354.0,0
25377.0,6217.0,0
30019.0,7355.0,0
31824.0,7797.0,0
33256.0,8148.0,0
34598.0,8476.0,0
35464.0,8689.0,0
34654.0,8490.0,0
33099.0,8109.0,0
32755.0,8025.0,0
31120.0,7624.0,0
30807.0,7548.0,0
31385.0,7689.0,0
31820.0,7796.0,0
33070.0,8102.0,0
34130.0,8362.0,0
33472.0,8201.0,0
33339.0,8168.0,0
33617.0,8236.0,0
28859.0,7070.0,0
27880.0,6831.0,0
26688.0,6539.0,0
24723.0,6057.0,0
23919.0,5860.0,0
24038.0,5889.0,0
24000.0,5880.0,0
27895.0,6834.0,0
28855.0,7069.0,0
24060.0,5895.0,0
23335.0,5717.0,0
21909.0,5368.0,0
21798.0,5340.0,1
21052.0,5158.0,1
20604.0,5048.0,1
21146.0,5181.0,1
26841.0,6576.0,0
28769.0,7048.0,0
30199.0,7399.0,0
33735.0,8265.0,0
34888.0,8548.0,0
35538.0,8707.0,0
31980.0,7835.0,0
32275.0,7907.0,0
33039.0,8095.0,0
32209.0,7891.0,0
31379.0,7688.0,0
30683.0,7517.0,0
27583.0,6758.0,0
29357.0,7192.0,0
27856.0,6825.0,0
26355.0,6457.0,0
26525.0,6499.0,0
24306.0,5955.0,0
23626.0,5788.0,0
26264.0,6435.0,0
24099.0,5904.0,0
21355.0,5232.0,1
18612.0,4560.0,1
19957.0,4889.0,1
19956.0,4889.0,1
20354.0,4987.0,1
20092.0,4923.0,1
21124.0,5175.0,1
21938.0,5375.0,0
22752.0,5574.0,0
21415.0,5247.0,1
21119.0,5174.0,1
20795.0,5095.0,1
19226.0,4710.0,1
18516.0,4536.0,1
17394.0,4262.0,1
16271.0,3986.0,1
14471.0,3545.0,1
14265.0,3495.0,1
13955.0,3419.0,1
14298.0,3503.0,1
13496.0,3307.0,1
13158.0,3224.0,1
12998.0,3184.0,1
12502.0,3063.0,1
13107.0,3211.0,1
12526.0,3069.0,1
11824.0,2897.0,1
11052.0,2708.0,1
10709.0,2624.0,1
10189.0,2496.0,1
10760.0,2636.0,1
10281.0,2519.0,1
10431.0,2556.0,1
9664.0,2368.0,1
9555.0,2341.0,1
7797.0,1910.0,1
7169.0,1756.0,1
6455.0,1581.0,1
6359.0,1558.0,1
5775.0,1415.0,1
5952.0,1458.0,1
5616.0,1376.0,1
6789.0,1663.0,1
6774.0,1660.0,1
6376.0,1562.0,1
6409.0,1570.0,1
6378.0,1563.0,1
5960.0,1460.0,1
6089.0,1492.0,1
6122.0,1500.0,1
5978.0,1465.0,1
6272.0,1537.0,1
6098.0,1494.0,1
6151.0,1507.0,1
6460.0,1583.0,1
6400.0,1568.0,1
6312.0,1546.0,1
6431.0,1576.0,1
6430.0,1575.0,1
6513.0,1596.0,1
6465.0,1584.0,1
6299.0,1543.0,1
6092.0,1493.0,1
5948.0,1457.0,1
5778.0,1416.0,1
5672.0,1390.0,1
5554.0,1361.0,1
5357.0,1312.0,1
5193.0,1272.0,1
5030.0,1232.0,1
4972.0,1218.0,1
4766.0,1168.0,1
4835.0,1185.0,1
4856.0,1190.0,1
4806.0,1177.0,1
4801.0,1176.0,1
4970.0,1218.0,1
5056.0,1239.0,1
5377.0,1317.0,1
5383.0,1319.0,1
5397.0,1322.0,1
5443.0,1334.0,1
5529.0,1355.0,1
5580.0,1367.0,1
5767.0,1413.0,1
5636.0,1381.0,1
5580.0,1367.0,1
5575.0,1366.0,1
5583.0,1368.0,1
5544.0,1358.0,1
5716.0,1400.0,1
5681.0,1392.0,1
5420.0,1328.0,1
5675.0,1390.0,1
6010.0,1472.0,1
5708.0,1398.0,1
5903.0,1446.0,1
5702.0,1397.0,1
5594.0,1371.0,1
5588.0,1369.0,1
5581.0,1367.0,1
5239.0,1284.0,1
5442.0,1333.0,1
5181.0,1269.0,1
5025.0,1231.0,1
4952.0,1213.0,1
5078.0,1244.0,1
4833.0,1184.0,1
4803.0,1177.0,1
4728.0,1158.0,1
4760.0,1166.0,1
4883.0,1196.0,1
5020.0,1230.0,1
5370.0,1316.0,1
5406.0,1324.0,1
5489.0,1345.0,1
5964.0,1461.0,1
6453.0,1581.0,1
7175.0,1758.0,1
7689.0,1884.0,1
8030.0,1967.0,1
7943.0,1946.0,1
8236.0,2018.0,1
7302.0,1789.0,1
7418.0,1817.0,1
7748.0,1898.0,1
8443.0,2069.0,1
9342.0,2289.0,1
10957.0,2684.0,1
12549.0,3074.0,1
14477.0,3547.0,1
15045.0,3686.0,1
16889.0,4138.0,1
18571.0,4550.0,1
20226.0,4955.0,1
22224.0,5445.0,0
21141.0,5180.0,1
22476.0,5507.0,0
23810.0,5833.0,0
24542.0,6013.0,0
21391.0,5241.0,1
20818.0,5100.0,1
19481.0,4773.0,1
19077.0,4674.0,1
17872.0,4379.0,1
17642.0,4322.0,1
16504.0,4043.0,1
19332.0,4736.0,1
18794.0,4605.0,1
18475.0,4526.0,1
18454.0,4521.0,1
18675.0,4575.0,1
18736.0,4590.0,1
18791.0,4604.0,1
18281.0,4479.0,1
18436.0,4517.0,1
19191.0,4702.0,1
19238.0,4713.0,1
19294.0,4727.0,1
19308.0,4730.0,1
19329.0,4736.0,1
19425.0,4759.0,1
19645.0,4813.0,1
19423.0,4759.0,1
19557.0,4791.0,1
20013.0,4903.0,1
20351.0,4986.0,1
21036.0,5154.0,1
21853.0,5354.0,0
22582.0,5533.0,0
22911.0,5613.0,0
23149.0,5671.0,0
23379.0,5728.0,0
23673.0,5800.0,0
23162.0,5675.0,0
21598.0,5291.0,1
18216.0,4463.0,1
14965.0,3666.0,1
14102.0,3455.0,1
13198.0,3233.0,1
12491.0,3060.0,1
12205.0,2990.0,1
11884.0,2912.0,1
11847.0,2902.0,1
11853.0,2904.0,1
12066.0,2956.0,1
11857.0,2905.0,1
11889.0,2913.0,1
11815.0,2895.0,1
9799.0,2401.0,1
12168.0,2981.0,1
14625.0,3583.0,1
15170.0,3717.0,1
15253.0,3737.0,1
15424.0,3779.0,1
15633.0,3830.0,1
18540.0,4542.0,1
18595.0,4556.0,1
18319.0,4488.0,1
17922.0,4391.0,1
17438.0,4272.0,1
16317.0,3998.0,1
15056.0,3689.0,1
14037.0,3439.0,1
12666.0,3103.0,1
12103.0,2965.0,1
11820.0,2896.0,1
11109.0,2722.0,1
10218.0,2503.0,1
9271.0,2271.0,1
8453.0,2071.0,1
8004.0,1961.0,1
7123.0,1745.0,1
7084.0,1736.0,1
6927.0,1697.0,1
6541.0,1603.0,1
6193.0,1517.0,1
5856.0,1435.0,1
5435.0,1332.0,1
5394.0,1322.0,1
5295.0,1297.0,1
5099.0,1249.0,1
4867.0,1192.0,1
4685.0,1148.0,1
4385.0,1074.0,1
4104.0,1005.0,1
3874.0,949.0,1
3865.0,947.0,1
3700.0,906.0,1
3535.0,866.0,1
3342.0,819.0,1
3169.0,776.0,1
3070.0,752.0,1
2986.0,732.0,1
2983.0,731.0,1
2901.0,711.0,1
2711.0,664.0,1
2587.0,634.0,1
2285.0,560.0,1
2164.0,530.0,1
1925.0,472.0,1
1923.0,471.0,1
1838.0,450.0,1
1657.0,406.0,1
1385.0,339.0,1
1327.0,325.0,1
1185.0,290.0,1
1133.0,278.0,1
1136.0,278.0,1
1056.0,259.0,1
1027.0,252.0,1
1045.0,256.0,1
1040.0,255.0,1
1031.0,253.0,1
1013.0,248.0,1
1011.0,248.0,1
1017.0,249.0,1
1018.0,249.0,1
1002.0,245.0,1
984.0,241.0,1
971.0,238.0,1
1011.0,248.0,1
1011.0,248.0,1
1001.0,245.0,1
1020.0,250.0,1
992.0,243.0,1
994.0,244.0,1
960.0,235.0,1
896.0,220.0,1
895.0,219.0,1
878.0,215.0,1
826.0,202.0,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
186081.0,16442.0,0
185195.0,16364.0,0
184943.0,16341.0,0
174277.0,15399.0,0
161387.0,14260.0,0
140807.0,12442.0,0
129832.0,11472.0,0
113206.0,10003.0,0
102920.0,9094.0,0
97143.0,8583.0,0
97829.0,8644.0,0
105575.0,9328.0,0
107070.0,9461.0,0
